,date,sales,days,day
732,2015-01-05,16451.88092,733,733
733,2015-01-06,16381.03705,734,734
734,2015-01-07,17125.948024,735,735
735,2015-01-08,15969.093014,736,736
736,2015-01-09,21454.078029,737,737
737,2015-01-10,18780.874,738,738
738,2015-01-11,21424.822985,739,739
739,2015-01-12,14449.219982999999,740,740
740,2015-01-13,15101.28105,741,741
741,2015-01-14,16180.69809,742,742
742,2015-01-15,16153.86597,743,743
743,2015-01-16,21741.19896,744,744
744,2015-01-17,20679.41403,745,745
745,2015-01-18,21628.585966,746,746
746,2015-01-19,15341.06894,747,747
747,2015-01-20,14835.24209,748,748
748,2015-01-21,15852.058996,749,749
749,2015-01-22,14346.907027,750,750
750,2015-01-23,21776.845986,751,751
751,2015-01-24,19763.99702,752,752
752,2015-01-25,21182.361991,753,753
753,2015-01-26,13664.278016,754,754
754,2015-01-27,13218.26098,755,755
755,2015-01-28,14063.476974,756,756
756,2015-01-29,14380.75698,757,757
757,2015-01-30,22040.696988,758,758
758,2015-01-31,21036.76898,759,759
759,2015-02-01,25782.15001,760,760
760,2015-02-02,18382.446997,761,761
761,2015-02-03,16799.823998,762,762
762,2015-02-04,16644.89401,763,763
763,2015-02-05,16567.03402,764,764
764,2015-02-06,22098.786168,765,765
765,2015-02-07,19611.046946,766,766
766,2015-02-08,21425.027976,767,767
767,2015-02-09,16597.97401,768,768
768,2015-02-10,14645.42801,769,769
769,2015-02-11,14747.06198,770,770
770,2015-02-12,14736.59203,771,771
771,2015-02-13,21673.709991,772,772
772,2015-02-14,17179.268015,773,773
773,2015-02-15,15286.041986,774,774
774,2015-02-16,15113.552936,775,775
775,2015-02-17,16660.38603,776,776
776,2015-02-18,16378.880944,777,777
777,2015-02-19,17713.964974,778,778
778,2015-02-20,22589.915982,779,779
779,2015-02-21,18273.647047,780,780
780,2015-02-22,21002.119998000002,781,781
781,2015-02-23,15057.44397,782,782
782,2015-02-24,14288.17901,783,783
783,2015-02-25,13626.108997,784,784
784,2015-02-26,14949.95795,785,785
785,2015-02-27,21031.651881,786,786
786,2015-02-28,19871.980973,787,787
787,2015-03-01,25721.369899999998,788,788
788,2015-03-02,18593.98297,789,789
789,2015-03-03,16960.240966,790,790
790,2015-03-04,16941.214115,791,791
791,2015-03-05,16996.032996,792,792
792,2015-03-06,22357.61794,793,793
793,2015-03-07,20487.39702,794,794
794,2015-03-08,20667.754035,795,795
795,2015-03-09,16216.851,796,796
796,2015-03-10,14774.276042,797,797
797,2015-03-11,14004.998076,798,798
798,2015-03-12,15323.378014,799,799
799,2015-03-13,20115.56312,800,800
800,2015-03-14,19203.32292,801,801
801,2015-03-15,21329.73096,802,802
802,2015-03-16,15984.312958,803,803
803,2015-03-17,15561.911945,804,804
804,2015-03-18,14442.658,805,805
805,2015-03-19,15591.45302,806,806
806,2015-03-20,20885.584,807,807
807,2015-03-21,19044.7941,808,808
808,2015-03-22,21015.381094,809,809
809,2015-03-23,16232.496038,810,810
810,2015-03-24,14176.964025,811,811
811,2015-03-25,13874.25095,812,812
812,2015-03-26,15009.425001,813,813
813,2015-03-27,20130.84197,814,814
814,2015-03-28,17949.533034,815,815
815,2015-03-29,19190.00301,816,816
816,2015-03-30,13900.809981999999,817,817
817,2015-03-31,13833.01002,818,818
818,2015-04-01,15994.276011,819,819
819,2015-04-02,14414.721003999999,820,820
820,2015-04-03,16546.52601,821,821
821,2015-04-04,20006.120869,822,822
822,2015-04-05,20233.801928,823,823
823,2015-04-06,17174.712946,824,824
824,2015-04-07,15963.009979999999,825,825
825,2015-04-08,14909.514053,826,826
826,2015-04-09,16425.36396,827,827
827,2015-04-10,22392.435032,828,828
828,2015-04-11,19222.237993,829,829
829,2015-04-12,20900.125981,830,830
830,2015-04-13,15064.029008,831,831
831,2015-04-14,15032.45697,832,832
832,2015-04-15,15580.299995,833,833
833,2015-04-16,16426.657954,834,834
834,2015-04-17,22305.576957999998,835,835
835,2015-04-18,19715.47991,836,836
836,2015-04-19,21501.53204,837,837
837,2015-04-20,16228.593954,838,838
838,2015-04-21,14873.26905,839,839
839,2015-04-22,14738.019003,840,840
840,2015-04-23,15340.601036,841,841
841,2015-04-24,21471.811977,842,842
842,2015-04-25,18714.728,843,843
843,2015-04-26,19862.50403,844,844
844,2015-04-27,15109.567015999999,845,845
845,2015-04-28,13782.985036,846,846
846,2015-04-29,14660.10107,847,847
847,2015-04-30,17713.22197,848,848
848,2015-05-01,27998.921961,849,849
849,2015-05-02,22563.79293,850,850
850,2015-05-03,23621.972025,851,851
851,2015-05-04,18326.997978,852,852
852,2015-05-05,17393.47901,853,853
853,2015-05-06,16859.342946,854,854
854,2015-05-07,16608.597934,855,855
855,2015-05-08,23632.84998,856,856
856,2015-05-09,21910.323906,857,857
857,2015-05-10,16721.14801,858,858
858,2015-05-11,16764.815034,859,859
859,2015-05-12,15077.908002,860,860
860,2015-05-13,14836.767,861,861
861,2015-05-14,15158.378963,862,862
862,2015-05-15,22738.50114,863,863
863,2015-05-16,20509.150953,864,864
864,2015-05-17,22461.837018,865,865
865,2015-05-18,16529.167933,866,866
866,2015-05-19,15626.950013,867,867
867,2015-05-20,15449.075045,868,868
868,2015-05-21,15211.788,869,869
869,2015-05-22,22636.162049,870,870
870,2015-05-23,19438.40494,871,871
871,2015-05-24,21332.98,872,872
872,2015-05-25,15542.067979,873,873
873,2015-05-26,14535.16798,874,874
874,2015-05-27,14118.889996,875,875
875,2015-05-28,15801.898971,876,876
876,2015-05-29,25128.141998,877,877
877,2015-05-30,21922.18198,878,878
878,2015-05-31,25234.23806,879,879
879,2015-06-01,19475.995998,880,880
880,2015-06-02,19035.098998,881,881
881,2015-06-03,17167.412949999998,882,882
882,2015-06-04,18395.83402,883,883
883,2015-06-05,24743.479021,884,884
884,2015-06-06,20994.432964,885,885
885,2015-06-07,23880.160789999998,886,886
886,2015-06-08,17642.513005,887,887
887,2015-06-09,16738.376032,888,888
888,2015-06-10,15975.94404,889,889
889,2015-06-11,16257.875951,890,890
890,2015-06-12,24672.236975,891,891
891,2015-06-13,19951.619056,892,892
892,2015-06-14,22240.826956,893,893
893,2015-06-15,16329.65504,894,894
894,2015-06-16,17152.415088,895,895
895,2015-06-17,16141.405015,896,896
896,2015-06-18,17152.75805,897,897
897,2015-06-19,25163.482019,898,898
898,2015-06-20,22351.899991,899,899
899,2015-06-21,17883.756966,900,900
900,2015-06-22,16048.908,901,901
901,2015-06-23,15295.313985,902,902
902,2015-06-24,14534.166054,903,903
903,2015-06-25,15165.796994,904,904
904,2015-06-26,21510.883121,905,905
905,2015-06-27,19221.381996,906,906
906,2015-06-28,21530.78397,907,907
907,2015-06-29,15840.18299,908,908
908,2015-06-30,16519.534,909,909
909,2015-07-01,20600.820955,910,910
910,2015-07-02,20570.16109,911,911
911,2015-07-03,27455.556062,912,912
912,2015-07-04,23758.068105,913,913
913,2015-07-05,23139.65203,914,914
914,2015-07-06,18030.295998,915,915
915,2015-07-07,16314.074988,916,916
916,2015-07-08,17610.232886,917,917
917,2015-07-09,17641.892095,918,918
918,2015-07-10,23649.561048,919,919
919,2015-07-11,19523.563054000002,920,920
920,2015-07-12,19497.753925,921,921
921,2015-07-13,16666.838057,922,922
922,2015-07-14,15271.321975,923,923
923,2015-07-15,15933.18502,924,924
924,2015-07-16,17342.60005,925,925
925,2015-07-17,24781.04099,926,926
926,2015-07-18,19108.236024,927,927
927,2015-07-19,21284.265952,928,928
928,2015-07-20,17648.191992,929,929
929,2015-07-21,15347.755986,930,930
930,2015-07-22,14937.954015,931,931
931,2015-07-23,16429.50006,932,932
932,2015-07-24,24199.39496,933,933
933,2015-07-25,18875.16103,934,934
934,2015-07-26,19570.71005,935,935
935,2015-07-27,16985.964966,936,936
936,2015-07-28,15803.05903,937,937
937,2015-07-29,15101.05105,938,938
938,2015-07-30,16687.76595,939,939
939,2015-07-31,25138.047975,940,940
940,2015-08-01,23571.360966,941,941
941,2015-08-02,23137.239990000002,942,942
942,2015-08-03,18847.147906,943,943
943,2015-08-04,17690.184106,944,944
944,2015-08-05,17532.612018,945,945
945,2015-08-06,17012.683052,946,946
946,2015-08-07,25385.48101,947,947
947,2015-08-08,18293.946886,948,948
948,2015-08-09,17309.490005,949,949
949,2015-08-10,18538.482002,950,950
950,2015-08-11,16210.370974,951,951
951,2015-08-12,15916.98001,952,952
952,2015-08-13,16403.653968,953,953
953,2015-08-14,23600.634989,954,954
954,2015-08-15,20403.94099,955,955
955,2015-08-16,20616.15998,956,956
956,2015-08-17,16725.028985,957,957
957,2015-08-18,15377.124025,958,958
958,2015-08-19,15654.345964,959,959
959,2015-08-20,17214.16203,960,960
960,2015-08-21,23531.50499,961,961
961,2015-08-22,18483.150956,962,962
962,2015-08-23,19014.719168,963,963
963,2015-08-24,17020.030026,964,964
964,2015-08-25,15513.004,965,965
965,2015-08-26,15134.82605,966,966
966,2015-08-27,16323.42707,967,967
967,2015-08-28,22939.619878,968,968
968,2015-08-29,19757.048994,969,969
969,2015-08-30,19947.289046,970,970
970,2015-08-31,18108.492992,971,971
971,2015-09-01,20678.158050000002,972,972
972,2015-09-02,19135.679024,973,973
973,2015-09-03,19354.37703,974,974
974,2015-09-04,26224.456972,975,975
975,2015-09-05,21809.554985,976,976
976,2015-09-06,23254.757016,977,977
977,2015-09-07,16917.671018,978,978
978,2015-09-08,15464.851014,979,979
979,2015-09-09,15096.248015000001,980,980
980,2015-09-10,16667.455024,981,981
981,2015-09-11,23018.209903,982,982
982,2015-09-12,19844.120993,983,983
983,2015-09-13,21356.06096,984,984
984,2015-09-14,15366.749025000001,985,985
985,2015-09-15,16414.771986,986,986
986,2015-09-16,16619.145015000002,987,987
987,2015-09-17,17803.39402,988,988
988,2015-09-18,23736.153005,989,989
989,2015-09-19,21305.95504,990,990
990,2015-09-20,21770.46501,991,991
991,2015-09-21,16537.39698,992,992
992,2015-09-22,15108.01293,993,993
993,2015-09-23,15167.067986,994,994
994,2015-09-24,15915.74603,995,995
995,2015-09-25,22303.729042,996,996
996,2015-09-26,19859.494,997,997
997,2015-09-27,20830.30105,998,998
998,2015-09-28,15597.361996,999,999
999,2015-09-29,14585.723038,1000,1000
1000,2015-09-30,14968.567,1001,1001
1001,2015-10-01,20926.81894,1002,1002
1002,2015-10-02,26684.364007,1003,1003
1003,2015-10-03,23926.06697,1004,1004
1004,2015-10-04,24172.015954,1005,1005
1005,2015-10-05,16858.403968,1006,1006
1006,2015-10-06,16019.246984,1007,1007
1007,2015-10-07,16084.982005,1008,1008
1008,2015-10-08,17691.189058,1009,1009
1009,2015-10-09,25954.186034,1010,1010
1010,2015-10-10,19216.524995,1011,1011
1011,2015-10-11,19008.917019,1012,1012
1012,2015-10-12,16780.65502,1013,1013
1013,2015-10-13,14302.539994,1014,1014
1014,2015-10-14,15220.316993,1015,1015
1015,2015-10-15,17508.416126,1016,1016
1016,2015-10-16,24191.613024,1017,1017
1017,2015-10-17,20944.34704,1018,1018
1018,2015-10-18,21124.911955,1019,1019
1019,2015-10-19,15929.063002,1020,1020
1020,2015-10-20,16098.405993,1021,1021
1021,2015-10-21,15148.06305,1022,1022
1022,2015-10-22,16462.195982,1023,1023
1023,2015-10-23,22633.564995,1024,1024
1024,2015-10-24,19961.871967,1025,1025
1025,2015-10-25,21354.95797,1026,1026
1026,2015-10-26,14915.904058,1027,1027
1027,2015-10-27,13482.25599,1028,1028
1028,2015-10-28,12802.58,1029,1029
1029,2015-10-29,14648.205052,1030,1030
1030,2015-10-30,21133.029108,1031,1031
1031,2015-10-31,19602.747989,1032,1032
1032,2015-11-01,17852.717969,1033,1033
1033,2015-11-02,16943.136028,1034,1034
1034,2015-11-03,20619.794956,1035,1035
1035,2015-11-04,17776.97901,1036,1036
1036,2015-11-05,16969.519,1037,1037
1037,2015-11-06,21553.8341,1038,1038
1038,2015-11-07,19364.943973,1039,1039
1039,2015-11-08,21587.464956,1040,1040
1040,2015-11-09,19015.754004,1041,1041
1041,2015-11-10,14164.89499,1042,1042
1042,2015-11-11,14137.033992,1043,1043
1043,2015-11-12,14961.906015999999,1044,1044
1044,2015-11-13,22193.95302,1045,1045
1045,2015-11-14,19181.029962,1046,1046
1046,2015-11-15,20207.610909,1047,1047
1047,2015-11-16,16303.669992,1048,1048
1048,2015-11-17,14036.588016,1049,1049
1049,2015-11-18,14692.73098,1050,1050
1050,2015-11-19,15367.940023,1051,1051
1051,2015-11-20,23186.639152,1052,1052
1052,2015-11-21,18334.275061,1053,1053
1053,2015-11-22,20546.96499,1054,1054
1054,2015-11-23,15602.654864,1055,1055
1055,2015-11-24,14132.341013,1056,1056
1056,2015-11-25,13886.529034,1057,1057
1057,2015-11-26,15215.345978,1058,1058
1058,2015-11-27,22025.634003,1059,1059
1059,2015-11-28,18323.18699,1060,1060
1060,2015-11-29,21435.642988,1061,1061
1061,2015-11-30,16288.211985,1062,1062
1062,2015-12-01,18213.509976,1063,1063
1063,2015-12-02,17665.50599,1064,1064
1064,2015-12-03,17487.64902,1065,1065
1065,2015-12-04,24156.099041999998,1066,1066
1066,2015-12-05,20677.696025,1067,1067
1067,2015-12-06,22920.683136,1068,1068
1068,2015-12-07,17376.26795,1069,1069
1069,2015-12-08,15077.460975,1070,1070
1070,2015-12-09,16079.217023,1071,1071
1071,2015-12-10,15915.868021,1072,1072
1072,2015-12-11,23043.640884,1073,1073
1073,2015-12-12,18663.11,1074,1074
1074,2015-12-13,20067.43798,1075,1075
1075,2015-12-14,16461.941978,1076,1076
1076,2015-12-15,16037.750065,1077,1077
1077,2015-12-16,16681.215006,1078,1078
1078,2015-12-17,17078.992935,1079,1079
1079,2015-12-18,24447.971015,1080,1080
1080,2015-12-19,19533.553971999998,1081,1081
1081,2015-12-20,21477.486989,1082,1082
1082,2015-12-21,19533.64395,1083,1083
1083,2015-12-22,19931.69318,1084,1084
1084,2015-12-23,19225.564997,1085,1085
1085,2015-12-24,18339.289,1086,1086
1086,2015-12-26,19635.550985,1087,1087
1087,2015-12-27,17337.202035,1088,1088
1088,2015-12-28,17337.04795,1089,1089
1089,2015-12-29,18735.067998,1090,1090
1090,2015-12-30,20491.449996,1091,1091
1091,2015-12-31,17751.823005,1092,1092
1092,2016-01-01,397.749,1093,1093
1093,2016-01-02,22850.042968,1094,1094
1094,2016-01-03,24417.722,1095,1095
1095,2016-01-04,19750.153001,1096,1096
1096,2016-01-05,18885.02102,1097,1097
1097,2016-01-06,18418.002985,1098,1098
1098,2016-01-07,18593.697994,1099,1099
1099,2016-01-08,26671.58117,1100,1100
1100,2016-01-09,21369.003981,1101,1101
1101,2016-01-10,23137.835962,1102,1102
1102,2016-01-11,16731.37498,1103,1103
1103,2016-01-12,17047.445024,1104,1104
1104,2016-01-13,15277.04502,1105,1105
1105,2016-01-14,17434.075996,1106,1106
1106,2016-01-15,25854.497003,1107,1107
1107,2016-01-16,21513.404044,1108,1108
1108,2016-01-17,22316.445004,1109,1109
1109,2016-01-18,16564.766965,1110,1110
1110,2016-01-19,15086.372039,1111,1111
1111,2016-01-20,16549.06896,1112,1112
1112,2016-01-21,16612.17005,1113,1113
1113,2016-01-22,23336.503024,1114,1114
1114,2016-01-23,20282.671972,1115,1115
1115,2016-01-24,21710.603968,1116,1116
1116,2016-01-25,16395.862985,1117,1117
1117,2016-01-26,15037.43798,1118,1118
1118,2016-01-27,15119.606026,1119,1119
1119,2016-01-28,16037.147995,1120,1120
1120,2016-01-29,22650.420028,1121,1121
1121,2016-01-30,21217.34404,1122,1122
1122,2016-01-31,23832.117158,1123,1123
1123,2016-02-01,20178.726996,1124,1124
1124,2016-02-02,18976.31496,1125,1125
1125,2016-02-03,16933.094004,1126,1126
1126,2016-02-04,24358.415966,1127,1127
1127,2016-02-05,25275.032973999998,1128,1128
1128,2016-02-06,20700.797956,1129,1129
1129,2016-02-07,16470.45199,1130,1130
1130,2016-02-08,15403.007998000001,1131,1131
1131,2016-02-09,16837.46698,1132,1132
1132,2016-02-10,16838.617947,1133,1133
1133,2016-02-11,16426.770974,1134,1134
1134,2016-02-12,23527.205860000002,1135,1135
1135,2016-02-13,18523.593924,1136,1136
1136,2016-02-14,19917.383,1137,1137
1137,2016-02-15,16338.244037,1138,1138
1138,2016-02-16,16766.59301,1139,1139
1139,2016-02-17,16211.78198,1140,1140
1140,2016-02-18,16680.09803,1141,1141
1141,2016-02-19,23728.281098,1142,1142
1142,2016-02-20,19291.811046,1143,1143
1143,2016-02-21,21110.18695,1144,1144
1144,2016-02-22,16564.045045,1145,1145
1145,2016-02-23,15540.375002,1146,1146
1146,2016-02-24,15491.274976,1147,1147
1147,2016-02-25,16770.550002,1148,1148
1148,2016-02-26,22083.081986,1149,1149
1149,2016-02-27,20001.23998,1150,1150
1150,2016-02-28,21204.572024,1151,1151
1151,2016-02-29,16805.438955,1152,1152
1152,2016-03-01,20690.978008,1153,1153
1153,2016-03-02,19205.905036,1154,1154
1154,2016-03-03,19170.72398,1155,1155
1155,2016-03-04,26192.21895,1156,1156
1156,2016-03-05,22894.28802,1157,1157
1157,2016-03-06,23491.565064,1158,1158
1158,2016-03-07,17239.74303,1159,1159
1159,2016-03-08,15178.11393,1160,1160
1160,2016-03-09,15009.568012,1161,1161
1161,2016-03-10,16455.27603,1162,1162
1162,2016-03-11,22672.464896,1163,1163
1163,2016-03-12,19796.42998,1164,1164
1164,2016-03-13,20225.646044,1165,1165
1165,2016-03-14,15606.02999,1166,1166
1166,2016-03-15,15616.199993,1167,1167
1167,2016-03-16,16178.185916,1168,1168
1168,2016-03-17,16287.629013,1169,1169
1169,2016-03-18,21597.437131,1170,1170
1170,2016-03-19,19002.529094,1171,1171
1171,2016-03-20,19041.136005,1172,1172
1172,2016-03-21,15114.358904,1173,1173
1173,2016-03-22,12536.833014,1174,1174
1174,2016-03-23,12344.103005,1175,1175
1175,2016-03-24,12822.967018,1176,1176
1176,2016-03-25,13820.620016,1177,1177
1177,2016-03-26,17433.532974,1178,1178
1178,2016-03-27,17321.006991000002,1179,1179
1179,2016-03-28,15425.510992,1180,1180
1180,2016-03-29,14402.55504,1181,1181
1181,2016-03-30,13991.31201,1182,1182
1182,2016-03-31,16689.481974,1183,1183
1183,2016-04-01,27827.79607,1184,1184
1184,2016-04-02,24093.991881,1185,1185
1185,2016-04-03,25268.064016,1186,1186
1186,2016-04-04,16227.90704,1187,1187
1187,2016-04-05,16197.025959999999,1188,1188
1188,2016-04-06,17022.770950000002,1189,1189
1189,2016-04-07,17396.705018,1190,1190
1190,2016-04-08,25668.805978,1191,1191
1191,2016-04-09,20319.93702,1192,1192
1192,2016-04-10,21731.682019,1193,1193
1193,2016-04-11,14984.54502,1194,1194
1194,2016-04-12,15097.563038,1195,1195
1195,2016-04-13,14406.589005,1196,1196
1196,2016-04-14,16073.484,1197,1197
1197,2016-04-15,23142.156877,1198,1198
1198,2016-04-16,19142.916,1199,1199
1199,2016-04-17,21135.105998,1200,1200
1200,2016-04-18,18383.5390209,1201,1201
1201,2016-04-19,17036.89297,1202,1202
1202,2016-04-20,17582.46505,1203,1203
1203,2016-04-21,16281.04796,1204,1204
1204,2016-04-22,23642.46604,1205,1205
1205,2016-04-23,21401.712937,1206,1206
1206,2016-04-24,21198.511019999998,1207,1207
1207,2016-04-25,15881.51101,1208,1208
1208,2016-04-26,14866.414936,1209,1209
1209,2016-04-27,14246.34201,1210,1210
1210,2016-04-28,15231.642023,1211,1211
1211,2016-04-29,29857.61191,1212,1212
1212,2016-04-30,22315.244036,1213,1213
1213,2016-05-01,26215.072032,1214,1214
1214,2016-05-02,18499.65502,1215,1215
1215,2016-05-03,18476.564,1216,1216
1216,2016-05-04,17202.02402,1217,1217
1217,2016-05-05,18500.597036,1218,1218
1218,2016-05-06,32640.857018000002,1219,1219
1219,2016-05-07,23590.428001,1220,1220
1220,2016-05-08,16968.562006,1221,1221
1221,2016-05-09,16805.80701,1222,1222
1222,2016-05-10,15784.735999999999,1223,1223
1223,2016-05-11,15155.692004,1224,1224
1224,2016-05-12,16662.38508,1225,1225
1225,2016-05-13,23245.072975,1226,1226
1226,2016-05-14,19702.283083,1227,1227
1227,2016-05-15,20925.75803,1228,1228
1228,2016-05-16,16610.78499,1229,1229
1229,2016-05-17,15459.39502,1230,1230
1230,2016-05-18,14941.92602,1231,1231
1231,2016-05-19,16394.744,1232,1232
1232,2016-05-20,24227.718996,1233,1233
1233,2016-05-21,19897.077004,1234,1234
1234,2016-05-22,20561.45399,1235,1235
1235,2016-05-23,15551.168946,1236,1236
1236,2016-05-24,14648.582,1237,1237
1237,2016-05-25,13827.276015,1238,1238
1238,2016-05-26,17013.139978,1239,1239
1239,2016-05-27,26373.875902,1240,1240
1240,2016-05-28,17990.145,1241,1241
1241,2016-05-29,18583.397018,1242,1242
1242,2016-05-30,15855.25201,1243,1243
1243,2016-05-31,23221.301019,1244,1244
1244,2016-06-01,16747.787972,1245,1245
1245,2016-06-02,19411.02086,1246,1246
1246,2016-06-03,26673.98706,1247,1247
1247,2016-06-04,22248.150016,1248,1248
1248,2016-06-05,23283.55812,1249,1249
1249,2016-06-06,16393.211924,1250,1250
1250,2016-06-07,16584.536999,1251,1251
1251,2016-06-08,15681.224979999999,1252,1252
1252,2016-06-09,16065.040045,1253,1253
1253,2016-06-10,23619.321867,1254,1254
1254,2016-06-11,18235.573029,1255,1255
1255,2016-06-12,19437.44694,1256,1256
1256,2016-06-13,15027.045985,1257,1257
1257,2016-06-14,15054.71705,1258,1258
1258,2016-06-15,15358.701994,1259,1259
1259,2016-06-16,17468.57601,1260,1260
1260,2016-06-17,25907.785965,1261,1261
1261,2016-06-18,22163.464778,1262,1262
1262,2016-06-19,17436.023004,1263,1263
1263,2016-06-20,16201.16199,1264,1264
1264,2016-06-21,20729.04102,1265,1265
1265,2016-06-22,14647.600979,1266,1266
1266,2016-06-23,16449.37394,1267,1267
1267,2016-06-24,28146.56792,1268,1268
1268,2016-06-25,19412.02097,1269,1269
1269,2016-06-26,20286.434989,1270,1270
1270,2016-06-27,14961.204939,1271,1271
1271,2016-06-28,13909.321978,1272,1272
1272,2016-06-29,14195.085966,1273,1273
1273,2016-06-30,15812.15494,1274,1274
1274,2016-07-01,35206.95195,1275,1275
1275,2016-07-02,22835.46297,1276,1276
1276,2016-07-03,23312.047961,1277,1277
1277,2016-07-04,17091.92893,1278,1278
1278,2016-07-05,16882.343044,1279,1279
1279,2016-07-06,16171.815,1280,1280
1280,2016-07-07,17283.956987,1281,1281
1281,2016-07-08,25884.884188,1282,1282
1282,2016-07-09,19363.045994,1283,1283
1283,2016-07-10,19848.16903,1284,1284
1284,2016-07-11,15914.96296,1285,1285
1285,2016-07-12,15212.931952,1286,1286
1286,2016-07-13,19273.64641,1287,1287
1287,2016-07-14,15600.41102,1288,1288
1288,2016-07-15,25612.18502,1289,1289
1289,2016-07-16,20047.23003,1290,1290
1290,2016-07-17,20166.01398,1291,1291
1291,2016-07-18,16706.379018,1292,1292
1292,2016-07-19,15312.125984,1293,1293
1293,2016-07-20,15481.221056,1294,1294
1294,2016-07-21,16807.645,1295,1295
1295,2016-07-22,25305.287985,1296,1296
1296,2016-07-23,18951.191066,1297,1297
1297,2016-07-24,18936.519985,1298,1298
1298,2016-07-25,16620.46399,1299,1299
1299,2016-07-26,15192.359992,1300,1300
1300,2016-07-27,14338.565943,1301,1301
1301,2016-07-28,21155.749295999998,1302,1302
1302,2016-07-29,25662.483969,1303,1303
1303,2016-07-30,20392.921013,1304,1304
1304,2016-07-31,21131.518006,1305,1305
1305,2016-08-01,20639.35296,1306,1306
1306,2016-08-02,18202.893962000002,1307,1307
1307,2016-08-03,17001.916086,1308,1308
1308,2016-08-04,18147.355944,1309,1309
1309,2016-08-05,31499.771101,1310,1310
1310,2016-08-06,19197.74902,1311,1311
1311,2016-08-07,18505.234109,1312,1312
1312,2016-08-08,15979.42099,1313,1313
1313,2016-08-09,14843.47702,1314,1314
1314,2016-08-10,14183.74899,1315,1315
1315,2016-08-11,17141.628004,1316,1316
1316,2016-08-12,24121.21898,1317,1317
1317,2016-08-13,16510.17803,1318,1318
1318,2016-08-14,15880.233998,1319,1319
1319,2016-08-15,16060.622965,1320,1320
1320,2016-08-16,17287.66202,1321,1321
1321,2016-08-17,21185.749975,1322,1322
1322,2016-08-18,15586.160987,1323,1323
1323,2016-08-19,24747.611994,1324,1324
1324,2016-08-20,18916.759004,1325,1325
1325,2016-08-21,18531.603076,1326,1326
1326,2016-08-22,16102.381974,1327,1327
1327,2016-08-23,15238.955,1328,1328
1328,2016-08-24,15031.830942,1329,1329
1329,2016-08-25,16092.41904,1330,1330
1330,2016-08-26,29165.153996,1331,1331
1331,2016-08-27,17876.89488,1332,1332
1332,2016-08-28,18872.742946,1333,1333
1333,2016-08-29,15581.85103,1334,1334
1334,2016-08-30,14771.829996,1335,1335
1335,2016-08-31,15584.21403,1336,1336
1336,2016-09-01,19958.267985,1337,1337
1337,2016-09-02,29755.319982,1338,1338
1338,2016-09-03,23118.251028,1339,1339
1339,2016-09-04,21303.38595,1340,1340
1340,2016-09-05,16242.851041,1341,1341
1341,2016-09-06,16968.65101,1342,1342
1342,2016-09-07,15887.34499,1343,1343
1343,2016-09-08,17593.22102,1344,1344
1344,2016-09-09,24766.215006,1345,1345
1345,2016-09-10,20747.652018,1346,1346
1346,2016-09-11,19802.344011,1347,1347
1347,2016-09-12,15073.679046,1348,1348
1348,2016-09-13,14194.101085,1349,1349
1349,2016-09-14,13997.314991,1350,1350
1350,2016-09-15,17009.469975,1351,1351
1351,2016-09-16,25864.419121,1352,1352
1352,2016-09-17,20248.667,1353,1353
1353,2016-09-18,21028.632914,1354,1354
1354,2016-09-19,15447.127,1355,1355
1355,2016-09-20,15274.11905,1356,1356
1356,2016-09-21,14634.99699,1357,1357
1357,2016-09-22,15816.640966,1358,1358
1358,2016-09-23,26845.09103,1359,1359
1359,2016-09-24,19921.15,1360,1360
1360,2016-09-25,19476.45393,1361,1361
1361,2016-09-26,14553.04798,1362,1362
1362,2016-09-27,13304.465031,1363,1363
1363,2016-09-28,13819.467045,1364,1364
1364,2016-09-29,15386.30599,1365,1365
1365,2016-09-30,26949.837924,1366,1366
1366,2016-10-01,24851.20704,1367,1367
1367,2016-10-02,24790.801,1368,1368
1368,2016-10-03,17708.51194,1369,1369
1369,2016-10-04,16152.439018,1370,1370
1370,2016-10-05,16077.10698,1371,1371
1371,2016-10-06,16417.72702,1372,1372
1372,2016-10-07,114430.285038,1373,1373
1373,2016-10-08,19757.820026,1374,1374
1374,2016-10-09,21494.825005,1375,1375
1375,2016-10-10,15348.199978,1376,1376
1376,2016-10-11,13980.74497,1377,1377
1377,2016-10-12,14352.371009,1378,1378
1378,2016-10-13,26979.013016,1379,1379
1379,2016-10-14,24570.092094,1380,1380
1380,2016-10-15,19420.829015,1381,1381
1381,2016-10-16,22402.564967,1382,1382
1382,2016-10-17,15929.319061,1383,1383
1383,2016-10-18,14605.689969,1384,1384
1384,2016-10-19,14021.656984,1385,1385
1385,2016-10-20,16526.153989,1386,1386
1386,2016-10-21,25142.938002,1387,1387
1387,2016-10-22,18384.343,1388,1388
1388,2016-10-23,21091.25,1389,1389
1389,2016-10-24,15277.551974,1390,1390
1390,2016-10-25,15425.34298,1391,1391
1391,2016-10-26,13868.928,1392,1392
1392,2016-10-27,15922.219000000001,1393,1393
1393,2016-10-28,24777.704006,1394,1394
1394,2016-10-29,18634.32102,1395,1395
1395,2016-10-30,19167.56005,1396,1396
1396,2016-10-31,14605.924964,1397,1397
1397,2016-11-01,17900.4,1398,1398
1398,2016-11-02,20411.191996,1399,1399
1399,2016-11-03,19860.163085,1400,1400
1400,2016-11-04,25951.227119,1401,1401
1401,2016-11-05,19652.028002,1402,1402
1402,2016-11-06,21984.81914,1403,1403
